4101710,Baker SD 5J,306,No
2803810,QUITMAN CO SCHOOL DIST,34,Yes
0510290,MULBERRY SCHOOL DISTRICT,25,Yes
3600023,SULLIVAN WEST CENTRAL SCHOOL DISTRICT,61,Yes
0400329,American Virtual Academy,1326,No
2400630,Talbot County Public Schools,351,Yes
1734510,Rockford SD 205,1795,Yes
3700093,Thomas Jefferson Classical Academy,142,Yes
3904468,Ravenna City,152,Yes
1806630,Milan Community Schools,100,Yes
2700363,UBAH MEDICAL ACADEMY CHARTER SCHOOL,84,Yes
2105970,Wolfe County,12,No
1720180,Iroquois West CUSD 10,55,Yes
4218510,Parkland SD,703,No
2929250,ST. JAMES R-I,126,Yes
1740800,Warren Twp HSD 121,901,Yes
3608460,CORTLAND CITY SCHOOL DISTRICT,196,Yes
3800056,FORDVILLE-LANKIN 5,2,No
2509060,Norwood,244,No
4218580,Penn-Delco SD,79,No
5303000,Garfield School District,7,Yes
3904651,Colonel Crawford Local,72,No
1301290,Cobb County,33,NA
2010500,Paola,148,No
2636240,Whitefish Township Schools,4,Yes
5511970,Port Edwards School District,32,Yes
4819830,FRENSHIP ISD,690,No
4217220,North Hills SD,298,No
1600720,CHALLIS JOINT DISTRICT,33,Yes
4808520,AQUILLA ISD,26,Yes
2105790,Wayne County,14,No
2604950,Benzie County Central Schools,84,No
3904701,Hilliard City,1292,No
3904662,Ansonia Local,46,Yes
3415900,Summit Public School District,255,Yes
3100172,WEST HOLT PUBLIC SCHOOLS,28,No
3904963,Northwest Local,118,Yes
4818720,EUSTACE ISD,101,Yes
3626730,SHERMAN CENTRAL SCHOOL DISTRICT,33,Yes
0604230,Bear Valley Unified,67,No
1903450,North Butler Comm School District,36,No
3171520,HARTINGTON NEWCASTLE PUBLIC SCHOOLS,23,No
3409950,Area Vocational Technical Schools of Mercer County,49,No
5100780,CHARLOTTESVILLE CTY PBLC SCHS,285,No
0601323,SBE - Lifeline Education Charter,127,Yes
3616620,LAKELAND CENTRAL SCHOOL DISTRICT,323,Yes
3100134,WILCOX-HILDRETH PUBLIC SCHOOLS,5,No
3703310,Craven County Schools,57,No
3100003,EAST BUTLER PUBLIC SCHOOLS,16,No
0500021,IZARD CO. CONS. SCHOOL DIST.,35,Yes
2308280,Millinocket Public Schools,36,Yes
4200098,Lehigh Valley Academy Regional CS,91,Yes
0904230,SOUTHINGTON SCHOOL DISTRICT,513,No
0803120,Fremont RE-3,24,Yes
3611940,GENESEO CENTRAL SCHOOL DISTRICT,51,Yes
5512660,Reedsburg School District,220,Yes
1906660,Center Point-Urbana Comm School District,110,No
4503360,Richland 01,220,Yes
3304290,Lisbon Regional School District,2,Yes
2006960,Haven Public Schools,37,Yes
4028590,STERLING,20,Yes
4703480,Putnam County,1,NA
1912330,Garner-Hayfield-Ventura Comm School District,78,No
4200843,Olney Charter High School,355,Yes
3303240,Goffstown School District,295,Yes
3411640,NORTH PLAINFIELD SCHOOL DISTRICT,254,Yes
5103240,RICHMOND CITY PBLC SCHS,1072,Yes
3807850,GLENBURN 26,22,No
3407530,Hopewell Valley Regional School District,209,No
4800009,WIMBERLEY ISD,180,No
4501860,Darlington 01,694,No
5513470,Seneca Area School District,21,Yes
2102490,Hardin County,1218,Yes
0404720,Maricopa Unified School District,505,Yes
0400386,Kaizen Education Foundation dba Summit High School,59,No
2608280,Caseville Public Schools,17,Yes
4208670,East Stroudsburg Area SD,461,Yes
2309930,Portland Public Schools,379,Yes
3904873,Northridge Local,129,Yes
3700090,Alexander County Schools,404,Yes
3620850,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,260,No
4111670,Springfield SD 19,768,No
1301440,Commerce City,59,No
3623280,PLATTSBURGH CITY SCHOOL DISTRICT,117,No
1700015,Joppa-Maple Grove UD 38,14,Yes
1201770,ST. LUCIE,2903,Yes
4808580,ARANSAS PASS ISD,109,Yes
3910020,Clyde-Green Springs Exempted Village,175,Yes
0509510,MARVELL SCHOOL DISTRICT,15,Yes
0600018,Mountain Valley Unified,22,Yes
3417280,Wayne Township Public School District,322,Yes
4005520,BROKEN BOW,94,Yes
5305910,Northshore School District,684,Yes
4842300,TEAGUE ISD,107,Yes
3901463,Beacon Hill Academy,1,Yes
1713660,Eldorado CUSD 4,63,Yes
1201080,LEE,5747,Yes
2011520,Chautauqua Co Community,31,Yes
3305820,Portsmouth School District,269,Yes
2801860,HINDS CO SCHOOL DIST,300,No
4800139,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,16,Yes
4009570,DEER CREEK,421,No
3904785,Fredericktown Local,90,No
4833960,PAINT CREEK ISD,6,Yes
5003780,Enosburgh Town School District,81,Yes
0600019,Dublin Unified,501,Yes
2611910,Delton Kellogg Schools,57,No
4703600,Robertson County,610,No
2200148,Community School for Apprenticeship Learning Inc.,136,Yes
4214940,McKeesport Area SD,262,Yes
4809390,BANGS ISD,83,Yes
4700151,Germantown,519,Yes
1903300,Alburnett Comm School District,57,No
2900021,MO SCHOOL FOR THE BLIND,1,No
0407240,Safford Unified District,171,Yes
2105880,Whitley County,285,Yes
3100115,NORTH BEND CENTRAL PUBLIC SCHS,29,No
2925330,PLEASANT HILL R-III,133,Yes
2102760,Henry County,160,Yes
2619250,Ionia Public Schools,229,No
2912600,GAINESVILLE R-V,47,Yes
2630660,Saline Area Schools,280,No
3601093,MATH ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL,136,Yes
4206840,Cornwall-Lebanon SD,279,No
3800040,DAKOTA PRAIRIE 1,16,No
1302940,Jackson County,249,Yes
1700175,Clk/Cls/Cmbn/Dglas/Edgr/Mltr/Shlb,38,No
1304020,Paulding County,1400,No
2919410,MACON CO. R-I,77,Yes
3904548,Mechanicsburg Exempted Village,51,No
3620100,MOUNT VERNON SCHOOL DISTRICT,757,Yes
3900080,Graham School The,72,Yes
1906510,Cedar Falls Comm School District,349,No
4400270,Cumberland,330,Yes
3100112,LAKEVIEW COMMUNITY SCHOOLS,52,No
1809370,West Clark Community Schools,142,Yes
5100390,BLAND CO PBLC SCHS,64,No
4840890,SOUTHLAND ISD,11,Yes
1925980,Sheldon Comm School District,68,No
3001740,Absarokee H S,27,Yes
2612600,East Lansing School District,274,Yes
2617250,Gull Lake Community Schools,135,Yes
0200600,Fairbanks North Star Borough School District,40,Yes
3614400,HIGHLAND CENTRAL SCHOOL DISTRICT,98,No
4800227,BIG SPRINGS CHARTER SCHOOL,32,Yes
2200720,Iberia Parish,607,Yes
4900750,Park City District,294,No
4816530,DEER PARK ISD,1030,Yes
5506810,Independence School District,26,Yes
2620940,LakeVille Community School District,115,Yes
0409190,Wickenburg Unified District,191,Yes
1806600,Middlebury Community Schools,306,Yes
4701390,Bradford,41,Yes
3901416,Capital High School,50,Yes
4621390,Elkton School District 05-3,24,Yes
4702520,Loudon County,64,Yes
5104020,WILLIAMSBURG-JAMES CITY PBLC SCHS,875,No
3904636,Williamsburg Local,95,No
3906206,Gallia-jackson-vinton,74,No
1600060,AMERICAN FALLS JOINT DISTRICT,216,Yes
5515900,Wausau School District,7,Yes
4821600,GRAPE CREEK ISD,2,No
4900030,Alpine District,6414,No
2011310,Russell County,36,Yes
1730990,Payson CUSD 1,38,Yes
2928800,SPOKANE R-VII,43,Yes
2102640,Hart County,183,No
5103330,ROANOKE CO PBLC SCHS,830,No
4800074,PINEYWOODS COMMUNITY ACADEMY,63,Yes
3620880,NISKAYUNA CENTRAL SCHOOL DISTRICT,305,No
2500026,City on a Hill Charter Public School Circuit Street (Distric,78,Yes
1202014,FAMU LAB SCH,59,Yes
4031860,WATTS,31,No
5604120,Laramie County School District #2,96,No
1900026,South O'Brien Comm School District,43,No
3174760,OGALLALA PUBLIC SCHOOLS,59,No
3017640,Manhattan High School,64,Yes
0601421,Santa Paula Unified School District,440,Yes
4843200,TRINITY ISD,93,Yes
2201080,City of Monroe School District,322,Yes
4005910,BURLINGTON,11,No
1708160,Cambridge CUSD 227,26,Yes
3171730,HEMINGFORD PUBLIC SCHOOLS,41,No
0603840,Banning Unified,267,Yes
3173230,MADISON PUBLIC SCHOOLS,47,Yes
2913590,HAMILTON R-II,45,Yes
2926070,RAYTOWN C-2,5,No
4216500,Woodland Hills SD,181,Yes
3410810,MORRIS SCHOOL DISTRICT,433,No
4021510,NEWCASTLE PUBLIC SCHOOLS,151,Yes
2700023,BUFFALO LK-HECTOR-STEWART PUBLIC SC,34,Yes
2705730,BLACKDUCK PUBLIC SCHOOL DISTRICT,49,Yes
3604050,BATH CENTRAL SCHOOL DISTRICT,50,Yes
3500124,TIERRA ADENTRO,37,Yes
2100300,Barren County,65,No
2512810,Westwood,257,No
2009060,Macksville,26,Yes
2604800,Bentley Community School District,93,Yes
5501890,Burlington Area School District,209,No
3904378,Cleveland Municipal,58,No
2201320,Red River Parish,19,Yes
2100540,Bourbon County,186,Yes
0634620,San Juan Unified,2118,No
4204050,Brandywine Heights Area SD,23,Yes
4800037,BURNHAM WOOD CHARTER SCHOOL DISTRICT,22,Yes
3904956,Lakota Local,63,Yes
0611280,Dixon Unified,279,No
1302370,Glascock County,41,Yes
4200887,Reach Cyber CS,163,Yes
2500544,Monomoy Regional School District,27,No
3402490,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY,505,Yes
1732770,Princeville CUSD 326,69,Yes
4807800,ALICE ISD,285,Yes
3303289,Making Community Connections Charter School,50,No
2511130,Springfield,1897,Yes
5000402,Addison Central Unified School District,125,Yes
2620070,Kearsley Community School District,250,Yes
4030120,TONKAWA,43,Yes
1810020,Scott County School District 2,231,Yes
4224300,Upper Adams SD,154,Yes
5307140,Raymond School District,37,Yes
1700203,Peoria ROE,15,No
5505520,Glenwood City School District,37,Yes
5304530,Lopez School District,7,Yes
2700235,TRIO WOLF CREEK DISTANCE LEARNING,55,Yes
1739090,Cumberland CUSD 77,38,Yes
3617520,LIVERPOOL CENTRAL SCHOOL DISTRICT,579,No
4007380,CHELSEA,56,Yes
4020250,MOORE,1885,Yes
4703900,South Carroll,42,Yes
5308940,Tonasket School District,60,Yes
1305100,Treutlen County,64,Yes
4831380,MORGAN ISD,6,Yes
2618570,Hopkins Public Schools,110,Yes
3300616,Milton School District,35,Yes
2100420,Bellevue Independent,56,Yes
3411610,North Hunterdon-Voorhees Regional High School District,263,Yes
2503070,Bristol County Agricultural,113,Yes
1721390,Knoxville CUSD 202,71,Yes
2601019,Nexus Academy of Lansing,58,Yes
4002910,AMBER-POCASSET,49,No
4900036,East Hollywood High,61,Yes
4812150,BURKEVILLE ISD,29,Yes
4827930,LOHN ISD,11,Yes
2927830,SEDALIA 200,342,Yes
0629370,Pacific Grove Unified,215,No
3028770,White Sulphur Spgs K-12,8,Yes
2700362,ST. CROIX PREPARATORY ACADEMY,37,Yes
4203360,Bentworth SD,79,Yes
0800016,Yuma 1 School District,37,Yes
4206550,Conewago Valley SD,291,No
3178990,WYNOT PUBLIC SCHOOLS,21,No
4824810,JOAQUIN ISD,38,Yes
1800045,Charles A Tindley Accelerated Sch,93,Yes
4846620,YOAKUM ISD,122,Yes
3617220,LIBERTY CENTRAL SCHOOL DISTRICT,53,No
3304040,Kearsarge Regional School District,70,Yes
2626130,Novi Community School District,390,No
3800025,KINDRED 2,41,No
1921240,Norwalk Comm School District,173,No
2900014,HOGAN PREPARATORY ACADEMY,28,Yes
2700007,KINGSLAND PUBLIC SCHOOL DISTRICT,38,Yes
2801090,CLINTON PUBLIC SCHOOL DIST,301,No
1729730,Ohio CHSD 505,6,Yes
0904170,SOUTH WINDSOR SCHOOL DISTRICT,257,No
4223040,Susquenita SD,113,Yes
4500930,Bamberg 01,103,No
1904380,Baxter Comm School District,43,No
4200882,Hill House Passport Academy Charter School,6,Yes
0600011,Fort Sage Unified,13,No
3618840,MCGRAW CENTRAL SCHOOL DISTRICT,20,Yes
3904935,Leipsic Local,60,Yes
2728970,PINE RIVER-BACKUS SCHOOL DISTRICT,52,Yes
2700186,AFSA HIGH SCHOOL,55,Yes
3100016,GRAND ISLAND PUBLIC SCHOOLS,679,No
5304980,Mercer Island School District,317,Yes
4836540,RAYMONDVILLE ISD,143,Yes
1730540,Northwestern CUSD 2,12,Yes
5304860,Marysville School District,420,Yes
2200690,Grant Parish,145,Yes
4206360,Columbia Borough SD,82,Yes
3800017,LINTON 36,18,No
3178940,WOOD RIVER RURAL SCHOOLS,39,No
3604110,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,170,Yes
1301500,Coweta County,956,No
1914670,Interstate 35 Comm School District,50,No
3904830,Boardman Local,315,No
1800112,CSUSA Manual,116,Yes
3616800,LAURENS CENTRAL SCHOOL DISTRICT,22,Yes
1201950,WAKULLA,1,No
0403290,Ganado Unified School District,96,No
4815210,COPPELL ISD,63,Yes
4004500,BIXBY,372,No
4820460,GARY ISD,28,Yes
3904450,North Canton City,422,No
0618990,John Swett Unified,111,Yes
5002850,Cabot School District,11,Yes
4815510,CRANDALL ISD,313,Yes
3701920,Guilford County Schools,3377,No
3621810,ONONDAGA CENTRAL SCHOOL DISTRICT,66,No
2500002,Spencer-E Brookfield,97,No
2700226,KATO PUBLIC CHARTER SCHOOL,11,Yes
4811790,BRYAN ISD,1,No
3020960,Plentywood K-12 Schools,19,Yes
5307320,Richland School District,852,No
3905165,Buckeye Career Center,121,No
4663360,Rosholt School District 54-4,18,Yes
4900050,Salt Lake School for the Performing Arts,64,Yes
3610200,EDGEMONT UNION FREE SCHOOL DISTRICT,130,Yes
0600049,Coast Unified,50,No
2200197,KIPP Renaissance High School,166,Yes
1918630,Marcus-Meriden-Cleghorn Comm School District,39,Yes
1741690,Indian Prairie CUSD 204,573,No
2101760,Estill County,374,Yes
3817570,STANLEY 2,40,No
5401560,WETZEL COUNTY SCHOOLS,206,No
2008670,LeRoy-Gridley,13,Yes
4106750,Jewell SD 8,11,Yes
3400769,SOUTH HUNTERDON REGIONAL SCHOOL DISTRICT,56,Yes
2103390,Lewis County,170,Yes
5302700,Evergreen School District (Clark),465,No
1600750,CLARK COUNTY DISTRICT,12,Yes
3904702,Dublin City,671,No
0408280,Tanque Verde Unified District,130,No
3801760,ALEXANDER 2,17,No
3700323,North East Carolina Preparatory School,71,Yes
4810910,BOSQUEVILLE ISD,53,Yes
4829460,MAUD ISD,38,Yes
3800047,TGU 60,26,Yes
4818810,EVERMAN ISD,415,Yes
4824630,JASPER ISD,188,Yes
5306660,Pe Ell School District,19,Yes
3018540,Missoula H S,378,Yes
2308500,Mt Desert CSD,126,Yes
2010560,Parsons,73,Yes
2918450,LESTERVILLE R-IV,22,Yes
3904971,New Riegel Local,29,No
0402320,Coolidge Unified District,138,No
2610200,Coleman Community Schools,39,Yes
5604510,Natrona County School District #1,15,Yes
5007050,Rutland City School District,178,Yes
5513680,Sheboygan Falls School District,121,Yes
0507350,HARRISBURG SCHOOL DISTRICT,93,Yes
1808310,Northwestern Con School Corp,88,Yes
4224030,Tyrone Area SD,164,Yes
1718990,Highland CUSD 5,184,No
1602910,SHELLEY JOINT DISTRICT,170,Yes
2606780,Bridgeport-Spaulding Community School District,323,Yes
1700014,Goreville CUD 1,7,Yes
0619320,Kelseyville Unified,147,No
2802790,MADISON CO SCHOOL DIST,930,No
1710290,Cissna Park CUSD 6,17,Yes
3904787,Kirtland Local,93,No
3627960,BRASHER FALLS CENTRAL SCHOOL DISTRICT,55,Yes
4810350,BLAND ISD,49,Yes
0513350,VALLEY SPRINGS SCHOOL DISTRICT,54,Yes
1731770,Plano CUSD 88,114,Yes
4800132,KATHERINE ANNE PORTER SCHOOL,35,Yes
0600136,SBE - The School of Arts and Enterprise,90,Yes
3904463,Parma City,685,Yes
4813800,CHICO ISD,50,Yes
2636485,Woodhaven-Brownstown School District,458,No
4000795,CARLTON LANDING ACADEMY,1,No
0102130,Linden City,35,Yes
3818280,THOMPSON 61,27,No
1302220,Forsyth County,3920,No
