4014790,HOLDENVILLE,1076,3,Yes
3900594,Monroe Preparatory Academy,117,1,Yes
3618630,MASSAPEQUA UNION FREE SCHOOL DISTRICT,913,2,Yes
2632340,Southgate Community School District,2347,4,No
1701421,Northwest Sp Ed Cooperative,24,1,No
3416110,TENAFLY PUBLIC SCHOOL DISTRICT,1561,4,No
0903180,OLD SAYBROOK SCHOOL DISTRICT,901,2,No
4224820,Warren County SD,4308,9,Yes
1100030,District of Columbia Public Schools,14378,28,No
0902940,NORFOLK SCHOOL DISTRICT,95,1,Yes
5600730,Albany County School District #1,2962,11,No
1600171,IDAHO COLLEGE AND CAREER READINESS ACADEMY INC.,102,1,Yes
5303030,Glenwood School District,34,1,Yes
4832730,NEWTON ISD,1026,3,Yes
0805610,Meeker School District Re1,366,1,Yes
0632130,Redwood City Elementary,2048,4,No
5605762,Sweetwater County School District #2,1538,7,Yes
1808490,Orleans Community Schools,826,2,Yes
2500543,Dudley Street Neighborhood Charter School (District),284,1,Yes
2200186,Sophie B. Wright Institute of Academic Excellence,509,1,Yes
2604650,Bellevue Community Schools,721,2,Yes
2801440,ENTERPRISE SCHOOL DIST,285,1,No
2931050,WARREN CO. R-III,3195,5,Yes
0802550,School District No. Re-10 in the county of Weld and State of,102,1,No
2618840,Hudsonville Public School District,4450,7,Yes
5003060,Charleston School District,114,1,Yes
3407920,KENILWORTH SCHOOL DISTRICT,1459,2,Yes
2791445,LAKE CRYSTAL-WELLCOME MEMORIAL,930,2,Yes
3025560,Sweet Grass County H S,161,1,Yes
5604500,Uinta County School District #4,224,1,No
2011130,Riverton,747,3,Yes
0800004,DENVER 1,390,1,No
3626430,SENECA FALLS CENTRAL SCHOOL DISTRICT,398,1,No
1701381,La Harpe CSD 347,210,2,Yes
2801170,COLUMBIA SCHOOL DISTRICT,832,2,Yes
1812390,Warrick County School Corp,4747,10,Yes
3904484,Strongsville City,2917,4,No
0904680,VERNON SCHOOL DISTRICT,9,1,NA
4701470,Greene County,6775,16,Yes
3904817,Midview Local,1100,1,No
4503360,Richland 01,16187,27,No
1802880,School City of East Chicago,3963,7,Yes
0400902,The Farm at Mission Montessori Academy,33,1,No
1706540,CHSD 218,5134,3,Yes
4822710,HARTS BLUFF ISD,604,1,Yes
4608520,Brookings School District 05-1,1727,4,Yes
5103710,SUFFOLK CITY PBLC SCHS,5566,9,Yes
2604470,Bedford Public Schools,1961,3,Yes
1301200,Clay County,240,2,Yes
1100095,Democracy Prep Congress Heights PCS,658,1,Yes
2711085,EAST CENTRAL SCHOOL DISTRICT,333,1,NA
2501710,Acton-Boxborough Regional School District,1853,3,Yes
1100044,Mary McLeod Bethune Day Academy PCS,458,1,Yes
4900167,Weber State University Charter Academy,32,1,No
4220850,Sayre Area SD,1096,2,Yes
0904830,WATERBURY SCHOOL DISTRICT,18485,29,Yes
4200095,Central PA Digital Learning Foundation CS,170,1,Yes
1724390,Manteno CUSD 5,1839,3,Yes
0628470,Ontario-Montclair,21712,32,Yes
4113650,Yoncalla SD 32,123,1,Yes
0901860,HAMDEN SCHOOL DISTRICT,1486,5,Yes
1921870,Oskaloosa Comm School District,804,2,No
0902310,MANCHESTER SCHOOL DISTRICT,273,3,NA
0905070,WETHERSFIELD SCHOOL DISTRICT,1543,4,Yes
3904757,Holgate Local,281,1,No
4027390,SEQUOYAH,1348,3,Yes
2700021,EVELETH-GILBERT SCHOOL DISTRICT,936,5,Yes
4808610,ARCHER CITY ISD,255,1,Yes
1709850,Chester-East Lincoln CCSD 61,288,1,Yes
4900360,Granite District,48977,63,No
1700330,Prairieview-Ogden CCSD 197,274,3,Yes
4837020,RICHARDSON ISD,7530,12,No
3901545,Discovery Academy,320,1,Yes
1921240,Norwalk Comm School District,2098,3,Yes
0631290,Pollock Pines Elementary,698,2,Yes
3620610,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,295,1,Yes
3615780,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2663,4,No
3800018,CAVALIER 6,322,1,Yes
4027990,SOUTH ROCK CREEK,406,1,Yes
3400082,Ridge and Valley Charter School,126,1,No
3904820,Anthony Wayne Local,2413,4,Yes
1300180,Baker County,286,2,Yes
4208820,Eastern Lancaster County SD,1510,2,No
2612560,East Jordan Public Schools,853,3,Yes
2506780,Leominster,6005,12,Yes
2603270,Arvon Township School District,14,1,No
2100810,Butler County,40,2,No
1300840,Carroll County,4305,6,No
3027090,Valier H S,55,1,Yes
3700391,Charlotte Lab School,535,1,No
4900090,Box Elder District,8677,18,No
2102300,Grayson County,37,1,No
1720910,Kell Cons SD 2,102,1,Yes
4842390,TERLINGUA CSD,115,1,Yes
4400030,Barrington,1720,3,No
3627060,SMITHTOWN CENTRAL SCHOOL DISTRICT,7820,10,No
3500112,SCHOOL OF DREAMS ACADEMY,486,1,Yes
5513560,Sharon J11 School District,272,1,Yes
1739600,Tuscola CUSD 301,943,3,Yes
4800004,POR VIDA ACADEMY,273,3,Yes
3418180,Woodbury Heights Public School District,227,1,Yes
2920160,MARION C. EARLY R-V,575,3,Yes
1905190,Boyden-Hull Comm School District,318,1,No
3305830,Profile School District,232,2,Yes
3023910,Shelby H S,115,1,Yes
1305760,Wilkes County,1131,3,Yes
5009600,North Country Senior UHSD #22,705,1,Yes
0603630,Bakersfield City,72,1,NA
0500045,RIVERCREST SCHOOL DISTRICT,1220,2,Yes
3901363,Lakeland Academy Community School,68,1,Yes
2600145,Flat River Academy,119,2,Yes
3404710,Emerson Public School District,1125,3,Yes
1001680,Sussex Technical School District,1233,1,Yes
4808910,AUBREY ISD,1039,2,Yes
3174200,CONESTOGA PUBLIC SCHOOLS,315,1,No
2802040,HUMPHREYS CO SCHOOL DIST,1617,4,Yes
4825790,KLONDIKE ISD,246,1,Yes
0617580,Horicon Elementary,62,1,Yes
2905820,BRAYMER C-4,346,2,Yes
1303330,Lincoln County Schools,1130,3,Yes
2916710,KIRBYVILLE R-VI,267,2,Yes
2900027,UNIVERSITY ACADEMY,1101,3,Yes
2625560,Niles Community Schools,2676,6,No
3611400,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,962,3,Yes
5304590,Lyle School District,78,1,No
4215030,Mechanicsburg Area SD,1337,4,Yes
2105550,Todd County,1969,4,Yes
2010620,Perry Public Schools,747,3,Yes
4800232,CEDARS INTERNATIONAL ACADEMY,504,2,Yes
0902730,NEW FAIRFIELD SCHOOL DISTRICT,2291,4,Yes
4814700,COLUMBUS ISD,1492,3,Yes
4839690,SEGUIN ISD,7436,12,Yes
2713110,COOK COUNTY PUBLIC SCHOOLS,566,4,Yes
3409780,MAURICE RIVER TOWNSHIP SCHOOL DISTRICT,386,1,Yes
0400231,James Madison Preparatory School,198,1,No
3816430,SARGENT CENTRAL 6,99,1,Yes
2200243,Paul Habans Charter School,646,1,Yes
0627810,Oak Grove Elementary,4669,11,Yes
3103540,BATTLE CREEK PUBLIC SCHOOLS,234,1,No
4611760,Centerville School District 60-1,267,3,Yes
4203840,Bloomsburg Area SD,1505,5,Yes
2600141,Midland Academy of Advanced and Creative Studies,175,1,No
2502670,Billerica,2202,3,No
2680990,Washtenaw ISD,1776,11,No
0400447,American Charter Schools Foundation d.b.a. South Ridge High,402,1,Yes
2500557,Springfield Preparatory Charter School (District),216,1,Yes
5400360,GRANT COUNTY SCHOOLS,855,2,Yes
1723250,Litchfield CUSD 12,1419,6,Yes
0635600,Santa Cruz City High,1496,3,Yes
2700367,STEP ACADEMY CHARTER SCHOOL,415,2,Yes
3012990,Grass Range H S,19,1,Yes
3904949,Adena Local,306,1,No
3410980,Mount Olive Township School District,3547,5,No
3900514,Miamisburg Secondary Academy,47,1,Yes
2600988,Hope Academy of West Michigan,371,1,Yes
2630450,Saginaw Township Community Schools,3911,6,No
4831620,MOUNT CALM ISD,196,1,Yes
2506300,Hopedale,598,2,No
2700382,BRANDON-EVANSVILLE PUBLIC SCHOOLS,494,4,Yes
3306660,Thornton School District,206,1,Yes
4003660,BATTIEST,269,2,Yes
2504360,Dudley-Charlton Reg,1768,2,No
0600158,Turlock Unified,342,2,NA
4834630,PERRIN-WHITT CISD,341,2,Yes
4018390,LOOKEBA SICKLES,246,2,Yes
0630250,Petaluma Joint Union High,3354,7,Yes
4817640,DUNCANVILLE ISD,12690,16,Yes
0900510,BRISTOL SCHOOL DISTRICT,3926,6,Yes
1301500,Coweta County,12687,19,Yes
0500017,PARAGOULD SCHOOL DISTRICT,3280,7,Yes
4808670,ARGYLE INDEPENDENT SCHOOL DISTRICT,1183,2,Yes
3904457,Norwood City,1980,6,Yes
1300480,Brantley County,971,1,No
2501950,Andover,3408,5,No
0509360,LEE COUNTY SCHOOL DISTRICT,773,2,Yes
4100016,Yamhill Carlton SD 1,381,1,Yes
1712330,Dixon USD 170,2764,5,Yes
4200070,Souderton CS Collaborative,231,1,Yes
3901478,Columbus Collegiate Academy - West,245,1,Yes
4901140,Washington District,6771,14,Yes
4009360,DAHLONEGAH,152,1,Yes
2700125,LAC QUI PARLE VALLEY SCHOOL DIST.,858,4,Yes
2600169,Marvin L. Winans Academy of Performing Arts,674,2,Yes
0618780,Janesville Union Elementary,352,1,Yes
3612630,GREECE CENTRAL SCHOOL DISTRICT,4843,7,No
5515660,Waterford Graded J1 School District,633,2,Yes
3904527,Carrollton Exempted Village,100,1,No
3800049,FESSENDEN-BOWDON 25,32,1,No
0902640,NAUGATUCK SCHOOL DISTRICT,182,1,NA
3611740,GANANDA CENTRAL SCHOOL DISTRICT,958,3,Yes
1903480,Alta Comm School District,218,1,No
1722950,Limestone CHSD 310,1029,2,Yes
4701590,Hamilton County,26013,49,Yes
3904900,Twin Valley Community Local,566,2,Yes
3904883,East Muskingum Local,557,1,No
2680820,Monroe ISD,736,5,No
2618390,Hillsdale Community Schools,479,2,Yes
0621000,Las Virgenes Unified,37,1,NA
4844430,WALLER ISD,7149,8,Yes
4033540,ZANEIS,303,1,Yes
1811100,M S D Steuben County,429,1,No
0400839,Pima Rose Academy  Inc.,362,1,No
5513050,River Falls School District,1291,3,No
3700351,Paul R Brown Leadership Academy,174,1,Yes
1303780,Morgan County,1416,2,Yes
4502250,Florence 05,504,1,Yes
2004380,Caldwell,270,2,Yes
3406870,Harrison Public Schools,2141,4,Yes
0617220,Hilmar Unified,1704,4,Yes
2900589,NORTH SIDE COMMUNITY SCHOOL,408,1,Yes
4900480,Kane District,648,6,No
0900214,Elm City College Preparatory,750,1,Yes
4846380,WOODSBORO ISD,450,2,Yes
3700126,Arts Based School,518,1,Yes
3615270,INDIAN LAKE CENTRAL SCHOOL DISTRICT,113,1,Yes
3100016,GRAND ISLAND PUBLIC SCHOOLS,3935,9,Yes
3904486,Sycamore Community City,1004,2,Yes
0100630,Cherokee County,3918,7,Yes
4900056,Karl G. Maeser Preparatory Academy,641,1,No
2802010,HOUSTON  SCHOOL DIST,1715,4,Yes
1719230,Hillside SD 93,440,1,Yes
3700210,Ashe County Schools,3050,5,Yes
2512180,Watertown,1527,3,Yes
3900573,Toledo Preparatory and Fitness Academy,207,1,Yes
4011400,FANSHAWE,89,1,Yes
2733540,ST. FRANCIS PUBLIC SCHOOL DISTRICT,4757,11,Yes
2310710,RSU 15/MSAD 15,1447,3,No
1728920,N Pekin & Marquette Hght SD 102,564,3,Yes
3700369,Invest Collegiate - Imagine,862,1,No
4013650,HAMMON,189,1,Yes
2802190,JACKSON PUBLIC SCHOOL DISTRICT,25786,57,Yes
3904550,Milford Exempted Village,5320,6,No
2511040,Southern Berkshire,393,2,No
2601110,Inkster Preparatory Academy,171,1,Yes
2600079,Cole Academy,207,1,Yes
4822170,HALLSVILLE ISD,5065,6,Yes
2700316,BRIGHT WATER ELEMENTARY,175,1,Yes
2711520,ELY PUBLIC SCHOOL DISTRICT,593,3,Yes
0640800,Valley Home Joint Elementary,167,1,Yes
2200206,Langston Hughes Charter Academy,813,1,Yes
3812430,MCCLUSKY 19,58,1,Yes
3500990,FARMINGTON MUNICIPAL SCHOOLS,241,2,No
1918780,Mason City Comm School District,1494,3,No
3410740,Morris Hills Regional School District,1436,1,Yes
2011610,Wallace County Schools,201,2,Yes
5003690,East Montpelier School District,229,1,No
4224360,Upper Dauphin Area SD,1143,3,Yes
5008160,Tunbridge School District,108,1,Yes
2102940,Jackson County,2229,7,Yes
3500126,THE ASK ACADEMY,513,1,Yes
2680120,Alpena-Montmorency-Alcona ESD,40,1,No
0500071,HILLCREST SCHOOL DISTRICT,462,2,Yes
2103990,McCreary County,171,2,No
3900444,Horizon Science Academy-Dayton,173,1,Yes
1717340,Grant CHSD 124,1797,1,Yes
2312750,Surry Public Schools,127,1,Yes
3810600,LAKOTA 66,87,1,Yes
4205190,Centennial SD,3171,3,No
4030360,TUSHKA,151,1,No
3624150,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,968,2,No
5101410,FRANKLIN CITY PBLC SCHS,290,1,No
2510470,Sandwich,1479,2,Yes
3904836,South Range Local,414,1,No
3901444,Citizens Leadership Academy,284,1,Yes
2791451,JANESVILLE-WALDORF-PEMBERTON,686,2,Yes
0409600,Yuma Elementary District,8923,17,Yes
4219650,Pottsgrove SD,3195,5,Yes
3904920,James A Garfield Local,756,1,Yes
5512720,Rhinelander School District,1281,2,No
4106870,Joseph SD 6,249,1,Yes
2008280,Lakin,684,3,Yes
0610620,Davis Joint Unified,111,2,NA
3904362,Bexley City School District,402,1,No
2931530,WEBSTER GROVES,1374,4,No
2500065,Lowell Community Charter Public (District),814,1,Yes
0401650,Canon Elementary District,134,1,Yes
2910470,DAVIS R-XII,33,1,Yes
4209932,Loysville Youth Dev Ctr,77,1,No
0627180,Newhall,3722,5,No
4000033,KEYS,803,2,Yes
1300001,Troup County,5990,6,No
2802160,JACKSON CO SCHOOL DIST,4252,7,Yes
5505820,Green Bay Area Public School District,12001,19,No
3178210,WAHOO PUBLIC SCHOOLS,604,3,No
5002190,Berkshire School District,218,1,Yes
2619800,Jefferson Schools (Monroe),1743,4,Yes
4105760,Central Curry SD 1,166,1,No
0806570,Silverton School District No. 1 in the county of San Juan,68,3,Yes
3904421,Lebanon City,2493,2,No
0603300,Atascadero Unified,2833,6,No
3702100,Henderson County Schools,1127,1,No
2629340,Rapid River Public Schools,359,1,Yes
4801395,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,255,1,No
4200828,Mastery CS-Harrity Campus,844,1,Yes
5508760,Markesan School District,238,1,No
2504890,Fitchburg Public Schools,5192,7,Yes
4837410,ROBINSON ISD,2350,5,Yes
2006000,Erie-Galesburg,549,3,Yes
3407570,Hudson County Schools of Technology School District,2394,5,Yes
1920820,North Linn Comm School District,211,1,No
4703330,Overton County,27,1,NA
3904456,Norwalk City,2687,6,Yes
2614100,Farwell Area Schools,527,2,No
2633720,Tecumseh Public Schools,1371,5,No
1918510,Maquoketa Comm School District,1394,4,Yes
0638010,Stockton Unified,38951,52,Yes
1600060,AMERICAN FALLS JOINT DISTRICT,23,1,No
3410230,Millstone Township School District,1125,3,Yes
0633860,Saddleback Valley Unified,180,1,NA
3418060,Winslow Township School District,4720,8,Yes
2636600,Yale Public Schools,1057,4,Yes
3162950,CENTURA PUBLIC SCHOOLS,227,1,No
2201050,Madison Parish,1296,5,Yes
4838790,SAN BENITO CISD,10460,22,Yes
3700046,Sterling Montessori Academy,723,1,No
4200890,Provident CS,131,1,Yes
4819830,FRENSHIP ISD,5715,10,Yes
1603180,TETON COUNTY DISTRICT,1809,7,Yes
4800179,JUBILEE ACADEMIES,1022,2,No
3904520,Barnesville Exempted Village,1034,2,Yes
0100870,Conecuh County,350,1,No
3905053,Chippewa Local,363,1,No
5505220,Gibraltar Area School District,355,2,Yes
3800005,MARMOT SCHOOLS,81,2,No
5304170,La Center School District,585,2,No
4828110,LONGVIEW ISD,1069,3,No
4815720,CROCKETT ISD,1331,5,Yes
3009030,Dixon Elem,58,2,Yes
0500029,GOSNELL SCHOOL DISTRICT,1327,2,Yes
4218450,Panther Valley SD,1686,3,Yes
4204590,Butler Area SD,1918,3,No
4837860,ROSCOE COLLEGIATE ISD,616,2,Yes
2700116,WORLD LEARNER CHARTER SCHOOL,216,1,No
4014370,HENRYETTA,905,2,Yes
4832700,NEWCASTLE ISD,231,1,Yes
4200105,West Phila. Achievement CES,690,1,Yes
4110520,Reynolds SD 7,4336,5,No
1741280,Waverly CUSD 6,352,2,Yes
4110200,Prospect SD 59,228,1,Yes
1903270,Albia Comm School District,797,3,Yes
2102710,Henderson County,453,1,No
2104500,Ohio County,4292,8,Yes
3904585,Buckeye Local,1770,4,Yes
0601418,Woodlake Unified,2126,6,Yes
2802370,LAFAYETTE CO SCHOOL DIST,919,2,No
1803940,Greater Clark County Schools,9653,17,Yes
5100750,CHARLOTTE CO PBLC SCHS,984,2,No
0623460,Magnolia Union Elementary,143,1,NA
2611600,Dearborn City School District,19887,33,Yes
0400448,Desert Sky Community School  Inc.,56,1,No
1812810,M S D Wayne Township,14008,13,Yes
2905940,BROOKFIELD R-III,288,1,No
0509570,MAYNARD SCHOOL DISTRICT,521,2,Yes
4200118,Infinity CS,210,1,No
3600995,ICAHN CHARTER SCHOOL 4,321,1,Yes
2500550,Baystate Academy Charter Public School (District),443,1,Yes
2629540,Reeths-Puffer Schools,2413,5,No
4815960,CUERO ISD,1480,3,Yes
3624960,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,1938,5,Yes
1301410,Columbia County,8123,11,Yes
4222260,Southern Columbia Area SD,1355,3,Yes
2510920,South Hadley,1135,2,No
4206840,Cornwall-Lebanon SD,2189,3,Yes
0612840,Escalon Unified School District,804,1,No
1200090,BAY,253,5,No
4810230,BIRDVILLE ISD,3151,6,No
3900496,Summit Academy - Toledo,140,1,Yes
1602580,PAYETTE JOINT DISTRICT,1508,4,Yes
0805910,South Routt School District No. Re 3,142,1,Yes
3904526,Carey Exempted Village Schools,365,1,Yes
2926160,REEDS SPRING R-IV,1792,5,Yes
1906330,Carroll Comm School District,1027,2,No
3901535,Global Impact STEM Academy,523,1,No
1800177,Kindezi Academy,221,1,Yes
4032940,WILSON,262,1,Yes
3609210,DOVER UNION FREE SCHOOL DISTRICT,439,1,No
3910008,Crestline Exempted Village,271,1,Yes
3104100,BLAIR COMMUNITY SCHOOLS,555,3,Yes
3601024,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,880,1,Yes
3810270,KILLDEER 16,503,2,No
4206430,Conemaugh Valley SD,744,2,Yes
4021780,CHISHOLM,1163,3,Yes
0613140,Evergreen Elementary,4931,9,Yes
4502430,Hampton 01,1266,5,Yes
0691047,Ventura County Office of Education,566,3,No
0636670,Shoreline Unified,158,1,No
0400432,Portable Practical Educational Preparation Inc. (PPEP In 2,5502,2,No
4221150,Yough SD,646,1,No
5601700,Carbon County School District #2,225,3,No
2200235,Lafayette Charter Foundation,880,1,Yes
0803840,Park County School District No. Re-2,143,1,No
3600114,EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT,762,1,Yes
5102280,LOUISA CO PBLC SCHS,2586,2,No
2305360,Eastport Public Schools,172,2,Yes
5304800,Mary M Knight School District,904,1,No
2610230,Colfax Township S/D #1F,21,1,Yes
1813080,Westfield-Washington Schools,1642,3,No
1718200,Hardin County CUSD 1,601,3,Yes
4704470,Weakley County Schools,8,1,NA
2718570,MADELIA PUBLIC SCHOOL DISTRICT,550,3,Yes
1714430,Eureka CUD 140,711,3,No
4224210,Unionville-Chadds Ford SD,2092,3,Yes
4015720,JENKS,3574,3,Yes
3019170,Nashua K-12 Schools,90,3,Yes
2200263,Willow Charter Academy,489,1,Yes
2604320,Bear Lake Schools,274,2,Yes
3417520,West Milford Township Public School District,1647,3,No
2929280,ST. LOUIS CITY,21725,66,Yes
1733300,Red Bud CUSD 132,996,2,Yes
5503210,De Pere School District,3084,5,Yes
4030390,TUSKAHOMA,80,1,Yes
3403480,Commercial Township School District,529,2,Yes
4209090,Elizabeth Forward SD,1035,2,No
0633480,Rosedale Union Elementary,3836,6,No
4012630,GERONIMO,333,3,Yes
5100090,ALBEMARLE CO PBLC SCHS,3008,7,Yes
2006990,Haviland,85,1,Yes
1730930,Pawnee CUSD 11,615,2,Yes
0400092,Franklin Phonetic Primary School Inc. 1,461,1,Yes
3904483,Stow-Munroe Falls City School District,2069,5,Yes
4216620,New Castle Area SD,3123,5,Yes
1601860,LEWISTON INDEPENDENT DISTRICT,2799,8,Yes
3904548,Mechanicsburg Exempted Village,418,1,Yes
2606500,Boyne City Public Schools,553,3,No
0620190,La Habra City Elementary,4708,9,Yes
3023670,Scobey K-12 Schools,277,3,Yes
2600333,David Ellis Academy West,768,1,Yes
1926820,Southeast Polk Comm School District,2668,6,Yes
4839900,SHAMROCK ISD,427,3,Yes
2502250,Avon,403,1,Yes
3700074,Dillard Academy,273,1,Yes
3408640,Lindenwold Public School District,166,1,No
3904405,Geneva Area City,2410,5,Yes
3700081,Research Triangle Charter,703,1,Yes
2000030,Republic County,523,2,Yes
3400990,Atlantic County Vocational School District,1555,1,Yes
3904488,Tallmadge City,769,1,No
2011760,Solomon,330,2,Yes
4800008,DRIPPING SPRINGS ISD,2232,3,Yes
2930420,EAST NEWTON CO. R-VI,1325,3,Yes
0611280,Dixon Unified,2123,5,Yes
0511370,PIGGOTT SCHOOL DISTRICT,911,2,Yes
2626220,Oakridge Public Schools,1175,3,Yes
4844310,WAELDER ISD,325,1,Yes
0618030,Huntington Beach City Elementary,3373,4,Yes
3904498,Wapakoneta City,829,1,No
3103810,BELLEVUE PUBLIC SCHOOLS,9166,20,No
2744070,WINONA AREA PUBLIC SCHOOL DISTRICT,3059,9,Yes
3809810,HORSE CREEK 32,7,1,No
2923160,ORCHARD FARM R-V,906,2,Yes
0603870,Banta Elementary,373,1,Yes
2633090,Sturgis Public Schools,1135,3,No
1700310,West Carroll CUSD 314,728,2,Yes
4207110,Cumberland Valley SD,2627,4,Yes
1720880,Keeneyville SD 20,1596,3,Yes
2007890,Geary County Schools,7154,17,Yes
3622380,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,559,1,No
3601084,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,448,1,Yes
0506120,FAYETTEVILLE SCHOOL DISTRICT,7223,11,Yes
3611700,FULTON CITY SCHOOL DISTRICT,3388,6,Yes
5004080,Fletcher School District,135,1,Yes
1705820,Bement CUSD 5,288,3,Yes
3028550,Wolf Creek Elem,9,1,Yes
3901505,Village Preparatory School:: Woodland Hills Campus,437,1,Yes
2100620,Boyd County,370,3,No
1802190,South Central Com School Corp,924,2,Yes
0601980,Allensworth Elementary,83,1,Yes
2623070,Mason Public Schools (Ingham),2154,3,Yes
5605090,Platte County School District #1,593,8,No
2700024,WARREN-ALVARADO-OSLO SCHOOL DIST.,457,2,Yes
0400899,Legacy Traditional School - Gilbert,1075,1,Yes
0602700,Anderson Union High,188,1,No
3901490,Metro Early College High School,943,1,Yes
3601067,NEW VISIONS AIM CHARTER HIGH SCHOOL II,186,1,Yes
0400895,Espiritu Community Development Corp. 2,567,1,Yes
2700194,RIDGEWAY COMMUNITY SCHOOL,101,1,Yes
3704800,Washington County Schools,1496,6,Yes
4809450,BARBERS HILL ISD,2258,4,No
3616680,LANCASTER CENTRAL SCHOOL DISTRICT,3232,5,Yes
1930900,West Delaware County Comm School District,486,1,No
3410590,Montgomery Township School District,4717,5,Yes
1717700,Greenview CUSD 200,229,2,Yes
4009870,DIBBLE,148,1,No
3700750,Chatham County Schools,6201,14,Yes
3904924,Waterloo Local,747,2,Yes
2626520,Onsted Community Schools,1337,3,Yes
1700029,Speed SEJA #802,485,5,No
0900450,BRIDGEPORT SCHOOL DISTRICT,18467,31,Yes
4400210,Coventry,944,2,No
3400718,Community Charter School of Paterson,891,1,Yes
2928200,SHELL KNOB 78,148,1,Yes
0611460,Downey Unified,14287,19,Yes
5400090,BOONE COUNTY  SCHOOLS,1123,5,Yes
2791447,KITTSON CENTRAL SCHOOL DISTRICT,245,2,Yes
5513620,Shawano School District,865,2,No
2700252,STRIDE ACADEMY CHARTER SCHOOL,322,1,Yes
1600138,SALMON RIVER JOINT SCHOOL DISTRICT,118,2,Yes
3603270,ARLINGTON CENTRAL SCHOOL DISTRICT,6258,6,No
0642270,West Side Union Elementary,182,1,Yes
2400060,Anne Arundel County Public Schools,32337,52,Yes
3600024,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,549,2,No
3100125,DILLER-ODELL PUBLIC SCHOOLS,131,1,Yes
1925050,Ruthven-Ayrshire Comm School District,91,1,Yes
0901260,EAST HARTFORD SCHOOL DISTRICT,145,1,NA
2600121,Honey Creek Community School,249,1,Yes
3175360,PAXTON CONSOLIDATED SCHOOLS,124,1,Yes
0600020,Pleasanton Unified,8752,9,No
5516620,Whitefish Bay School District,1408,2,No
3627240,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,1037,3,Yes
3905064,North Central Local,612,2,Yes
2302730,Baileyville Public Schools,329,2,Yes
2103150,Knox County,134,4,No
0602850,Antioch Unified,9214,14,Yes
0691031,San Joaquin County Office of Education,1896,3,Yes
0625860,Morongo Unified,2240,2,No
1726310,Minooka CCSD 201,2191,3,No
3400791,College Achieve Greater Asbury Park Charter School,168,1,Yes
0631530,Poway Unified,13641,14,Yes
4208850,Easton Area SD,6305,5,Yes
3701620,Gaston County Schools,18989,34,Yes
1713770,Comm Cons SD 59,6455,13,Yes
0400339,Destiny School  Inc.,308,1,Yes
3613230,HALDANE CENTRAL SCHOOL DISTRICT,846,2,Yes
3410560,Montclair Public School District,3015,6,Yes
2503120,Brookfield,284,1,Yes
3608850,DERUYTER CENTRAL SCHOOL DISTRICT,343,2,Yes
4502100,Fairfield 01,1580,5,Yes
3819680,WHITE SHIELD 85,168,2,Yes
2314240,RSU 51/MSAD 51,2043,4,Yes
4810200,BIG SPRING ISD,3913,8,Yes
3610080,EASTCHESTER UNION FREE SCHOOL DISTRICT,2811,4,No
2200266,Lawrence D. Crocker College Prep,480,1,Yes
1705190,Bartonville SD 66,323,1,Yes
4111400,North Lake SD 14,212,1,Yes
2700247,ROCHESTER MATH AND SCIENCE ACADEMY,4,1,Yes
2305400,Edgecomb Public Schools,92,1,Yes
3414310,Roselle Park Public School District,1372,3,Yes
5302640,Evaline School District,48,1,Yes
3703600,Perquimans County Schools,1634,4,Yes
0616500,Hanford Joint Union High,3792,6,Yes
3601159,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 6,145,1,Yes
0400616,New School for the Arts Middle School,63,1,No
0629270,Oxnard Union High,13904,8,Yes
0609940,Cotati-Rohnert Park Unified,3862,6,No
2928360,SLATER,363,2,Yes
3904531,Coldwater Exempted Village,417,1,No
0803150,Creede School District,80,1,Yes
3904628,Clark-Shawnee Local,1428,4,Yes
2629370,Ravenna Public Schools,32,1,No
2600961,Henry Ford Academy: School for Creative Studies (PSAD),1254,2,Yes
0603480,Auburn Union Elementary,746,2,Yes
3617640,LIVONIA CENTRAL SCHOOL DISTRICT,617,1,Yes
3904863,Newton Local,288,1,No
3904625,Northeastern Local,1822,4,Yes
2905070,BILLINGS R-IV,795,2,Yes
3904981,Russia Local,183,1,No
2702640,LESTER PRAIRIE PUBLIC SCHOOL DIST.,508,2,Yes
0632760,Rio Elementary,5090,8,Yes
5306150,Okanogan School District,339,3,No
5300780,Burlington-Edison School District,2629,5,Yes
4030600,UNION,441,1,No
2603480,Ashley Community Schools,271,3,Yes
1910050,Earlham Comm School District,408,2,Yes
4110110,Prairie City SD 4,141,1,Yes
4012900,GORE,516,3,Yes
4843230,TROUP ISD,1084,3,Yes
3811430,LISBON 19,177,1,No
2200283,Einstein Charter School at Village De L'Est,468,1,Yes
2509270,Oxford,562,2,No
